DeviceID	TimeStamp	DeviceType	CurrentStatus
Machine3	2015-04-08 20:02:09.918	Sensor	Door is Open	
Machine3	2015-04-08 20:02:10.918	Sensor	Door is Closed	
Machine3	2015-04-08 20:02:12.92	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:02:13.921	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:02:14.908	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:02:15.89	Sensor	Motion exists	
Machine3	2015-04-08 20:02:15.922	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:02:17.893	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:02:18.925	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:02:19.927	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:02:20.895	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:02:22.899	Sensor	Motion exists	
Machine3	2015-04-08 20:02:22.93	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:02:23.931	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:02:24.9	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:02:26.902	Sensor	Motion exists	
Machine3	2015-04-08 20:02:26.934	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:02:27.902	Sensor	Motion exists	
Machine3	2015-04-08 20:02:27.935	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:02:28.903	Sensor	Motion exists	
Machine3	2015-04-08 20:02:28.936	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:02:30.905	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:02:32.909	Sensor	Motion exists	
Machine2	2015-04-08 20:02:33.916	Sensor	Motion exists	
Machine3	2015-04-08 20:05:28.685	Sensor	Door is Open	
Machine3	2015-04-08 20:05:29.687	Sensor	Door is Closed	
Machine3	2015-04-08 20:05:31.689	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:05:32.689	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:05:33.943	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:05:34.642	Sensor	Motion exists	
Machine3	2015-04-08 20:05:34.692	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:05:36.583	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:05:37.695	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:05:38.695	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:05:39.585	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:05:41.589	Sensor	Motion exists	
Machine3	2015-04-08 20:05:41.699	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:05:42.699	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:05:43.592	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:05:45.593	Sensor	Motion exists	
Machine3	2015-04-08 20:05:45.702	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:05:46.595	Sensor	Motion exists	
Machine3	2015-04-08 20:05:46.704	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:05:47.595	Sensor	Motion exists	
Machine3	2015-04-08 20:05:47.704	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:05:49.596	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:05:51.599	Sensor	Motion exists	
Machine2	2015-04-08 20:05:52.603	Sensor	Motion exists	
Machine3	2015-04-08 20:36:07.688	Sensor	Door is Open	
Machine3	2015-04-08 20:36:08.688	Sensor	Door is Closed	
Machine3	2015-04-08 20:36:10.691	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:36:11.692	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:36:12.586	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:36:13.551	Sensor	Motion exists	
Machine3	2015-04-08 20:36:13.695	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:36:15.552	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:36:16.696	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:36:17.698	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:36:18.555	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:36:20.557	Sensor	Motion exists	
Machine3	2015-04-08 20:36:20.701	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:36:21.703	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:36:22.559	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:36:24.56	Sensor	Motion exists	
Machine3	2015-04-08 20:36:24.705	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:36:25.562	Sensor	Motion exists	
Machine3	2015-04-08 20:36:25.706	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:36:26.562	Sensor	Motion exists	
Machine3	2015-04-08 20:36:26.706	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:36:28.564	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:36:30.567	Sensor	Motion exists	
Machine2	2015-04-08 20:36:31.571	Sensor	Motion exists	
Machine3	2015-04-08 20:40:19.919	Sensor	Door is Open	
Machine3	2015-04-08 20:40:20.916	Sensor	Door is Closed	
Machine3	2015-04-08 20:40:22.918	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:40:23.918	Sensor	Door is Closed	
Machine2	2015-04-08 20:40:24.721	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:40:25.719	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:40:25.92	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:40:27.721	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:40:28.923	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:40:29.926	Sensor	Door is Open	
Machine2	2015-04-08 20:40:30.723	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:40:32.725	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:40:32.928	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:40:33.928	Sensor	Door is Open	
Machine2	2015-04-08 20:40:34.727	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:40:36.728	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:40:36.931	Sensor	Door is Closed	
Machine2	2015-04-08 20:40:37.73	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:40:37.933	Sensor	Door is Open	
Machine2	2015-04-08 20:40:38.732	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:40:38.934	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:40:40.733	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:40:42.737	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:40:43.736	Sensor	Motion exists	
Machine3	2015-04-08 20:41:31.92	Sensor	Door is Open	
Machine3	2015-04-08 20:41:32.92	Sensor	Door is Closed	
Machine3	2015-04-08 20:41:34.922	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:41:35.922	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:41:37.02	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:41:37.84	Sensor	Motion exists	
Machine3	2015-04-08 20:41:37.924	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:41:39.761	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:41:40.927	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:41:41.929	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:41:42.764	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:41:44.768	Sensor	Motion exists	
Machine3	2015-04-08 20:41:44.932	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:41:45.932	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:41:46.768	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:41:48.771	Sensor	Motion exists	
Machine3	2015-04-08 20:41:48.936	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:41:49.773	Sensor	Motion exists	
Machine3	2015-04-08 20:41:49.936	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:41:50.773	Sensor	Motion exists	
Machine3	2015-04-08 20:41:50.937	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:41:52.775	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:41:54.778	Sensor	Motion exists	
Machine2	2015-04-08 20:41:55.784	Sensor	Motion exists	
Machine3	2015-04-08 20:48:18.055	Sensor	Door is Open	
Machine3	2015-04-08 20:48:19.056	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:48:21.059	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:48:22.059	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:48:22.92	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:48:23.699	Sensor	Motion exists	
Machine3	2015-04-08 20:48:24.061	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:48:25.705	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:48:27.064	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:48:28.065	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:48:28.704	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:48:30.707	Sensor	Motion exists	
Machine3	2015-04-08 20:48:31.069	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:48:32.073	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:48:32.71	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:48:34.712	Sensor	Motion exists	
Machine3	2015-04-08 20:48:35.072	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:48:35.713	Sensor	Motion exists	
Machine3	2015-04-08 20:48:36.073	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:48:36.713	Sensor	Motion exists	
Machine3	2015-04-08 20:48:37.073	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:48:38.715	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:48:40.724	Sensor	Motion exists	
Machine2	2015-04-08 20:48:41.725	Sensor	Motion exists	
Machine3	2015-04-08 20:53:02.302	Sensor	Door is Open	
Machine3	2015-04-08 20:53:03.302	Sensor	Door is Closed	
Machine3	2015-04-08 20:53:05.304	Sensor	Door is Open	
Machine3	2015-04-08 20:53:06.305	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:53:07.301	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:53:08.307	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:53:08.578	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:53:10.219	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:53:11.31	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:53:12.311	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:53:13.223	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:53:15.226	Sensor	Motion exists	
Machine3	2015-04-08 20:53:15.316	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:53:16.315	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:53:17.231	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:53:19.322	Sensor	Motion exists	
Machine3	2015-04-08 20:53:19.323	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:53:20.234	Sensor	Motion exists	
Machine3	2015-04-08 20:53:20.319	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:53:21.233	Sensor	Motion exists	
Machine3	2015-04-08 20:53:21.32	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:53:23.234	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:53:25.235	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:53:26.239	Sensor	Motion exists	
Machine3	2015-04-08 20:54:10.585	Sensor	Door is Open	
Machine3	2015-04-08 20:54:11.586	Sensor	Door is Closed	
Machine3	2015-04-08 20:54:13.591	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:54:14.59	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:54:15.534	Sensor	Motion exists	
Machine2	2015-04-08 20:54:16.427	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:54:16.591	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:54:18.43	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:54:19.594	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:54:20.595	Sensor	Door is Open	
Machine2	2015-04-08 20:54:21.432	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:54:23.436	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:54:23.598	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:54:24.598	Sensor	Door is Open	
Machine2	2015-04-08 20:54:25.439	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:54:27.44	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:54:27.603	Sensor	Door is Closed	
Machine2	2015-04-08 20:54:28.441	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:54:28.603	Sensor	Door is Open	
Machine2	2015-04-08 20:54:29.441	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:54:29.604	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:54:31.445	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:54:33.45	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:54:34.447	Sensor	Motion exists	
Machine3	2015-04-08 20:56:35.425	Sensor	Door is Open	
Machine3	2015-04-08 20:56:36.426	Sensor	Door is Closed	
Machine3	2015-04-08 20:56:38.428	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:56:39.428	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:56:40.413	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:56:41.432	Sensor	Door is Open	
Machine2	2015-04-08 20:56:41.562	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:56:43.372	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:56:44.435	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine3	2015-04-08 20:56:45.435	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:56:46.375	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Present in Home	
Machine4	timeStamp	Sensor	User Present in Home	
Machine2	2015-04-08 20:56:48.381	Sensor	Motion exists	
Machine3	2015-04-08 20:56:48.439	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Present in Home	
Machine3	2015-04-08 20:56:49.439	Sensor	Door is Open	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:56:50.383	Sensor	Motion exists	
Machine4	timeStamp	Sensor	User Away from Home	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:56:52.387	Sensor	Motion exists	
Machine3	2015-04-08 20:56:52.441	Sensor	Door is Closed	
Machine4	timeStamp	Sensor	User Away from Home	
Machine2	2015-04-08 20:56:53.388	Sensor	Motion exists	
